"","run_id","date","time","model","5000901651","5001536933","5032512426","5037710835","5043632498","5046315734","5061242206","5066175077","5071105677","5091196459","5103436661","5109805546","5110436352","5111557554","NA"
"105","l31_70_top5_1215_16","2024-12-15","16:00","llama-3.1-70b",1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"106","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"107","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"108","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"109","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"110","l3_70_top5_1209_00","2024-12-09","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"111","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"112","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"113","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"114","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"115","l3_70_top5_1209_08","2024-12-09","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"116","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"117","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"118","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"119","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"120","l3_70_top5_1209_16","2024-12-09","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"121","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"122","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"123","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"124","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"125","l3_70_top5_1210_00","2024-12-10","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"126","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"127","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"128","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"129","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"130","l3_70_top5_1210_08","2024-12-10","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"131","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"132","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"133","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"134","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"135","l3_70_top5_1210_16","2024-12-10","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"136","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"137","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"138","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"139","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"140","l3_70_top5_1211_00","2024-12-11","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"141","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"142","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"143","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"144","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"145","l3_70_top5_1211_08","2024-12-11","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"146","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"147","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"148","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"149","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"150","l3_70_top5_1211_16","2024-12-11","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"151","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"152","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"153","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"154","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"155","l3_70_top5_1212_00","2024-12-12","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"156","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"157","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"158","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"159","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"160","l3_70_top5_1212_08","2024-12-12","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"161","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"162","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"163","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"164","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"165","l3_70_top5_1212_16","2024-12-12","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"166","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"167","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"168","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"169","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"170","l3_70_top5_1213_00","2024-12-13","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"171","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"172","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"173","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"174","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"175","l3_70_top5_1213_08","2024-12-13","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"176","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"177","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"178","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"179","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"180","l3_70_top5_1213_16","2024-12-13","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"181","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"182","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"183","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"184","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"185","l3_70_top5_1214_00","2024-12-14","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"186","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"187","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"188","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"189","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"190","l3_70_top5_1214_08","2024-12-14","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"191","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"192","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"193","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"194","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"195","l3_70_top5_1214_16","2024-12-14","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"196","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"197","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"198","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"199","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"200","l3_70_top5_1215_00","2024-12-15","00:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"201","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"202","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"203","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"204","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"205","l3_70_top5_1215_08","2024-12-15","08:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"206","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"207","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"208","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"209","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"210","l3_70_top5_1215_16","2024-12-15","16:00","llama3-70b",1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"211","l3_8_top5_1209_00","2024-12-09","00:00","llama3-8b",0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
